"from","to","weight"
"100345056","4272870988",0.484411000966269
"100345056","1701955429",0.832050294337844
"100345056","1710804738",0.416303220288112
"100345056","1715190968",0.514495755427526
"100345056","1715424829",0.405157028778875
"100345056","1716228906",0.577350269189626
"100345056","1716561367",0.25
"100345056","1720117201",0.374512670359416
"100345056","1720981580",0
"100345056","1727482238",0.0054607317707059
"100345056","1768259989",0.0221880078490092
"100345056","1833223908",0.210741117683111
"100345056","1856828959",0.666666666666667
"100345056","1859674386",0.327692768207616
"100345056","1868496344",0.272797735788189
"100345056","1868981054",0.138848718565883
"100345056","1914760610",0.762000762001143
"100345056","2233297178",0
"100345056","2388391757",0
"100345056","2404145297",0
"100345056","2415525154",0.577350269189626
"100345056","2419886435",0.493196961916072
"100345056","2422793627",0.688247201611685
"100345056","2478383999",0.534522483824849
"100345056","2484642526",0
"100345056","2491081213",0.325008813633304
"100345056","2492948562",0.866025403784439
"100345056","2494509505",0.894427190999916
"100345056","2495567768",0
"100345056","2498271878",0.253546276418555
"100345056","2501947239",0.857492925712544
"100345056","2504171440",0
"100345056","2512420407",0.894427190999916
"100345056","2512994207",0
"100345056","2514979491",0.5
"100345056","2524942055",0.625543242171224
"100345056","2525032463",0
"100345056","2527537955",0.408248290463863
"100345056","2527804618",0
"100345056","2527983201",0
"100345056","2528245959",0.762492851663023
"100345056","2528293132",0
"100345056","2530603456",0.670820393249937
"100345056","2531159968",0.0135947512640822
"100345056","2532597577",0.375
"100345056","2532611755",0.0219657941633294
"100345056","2533001646",0.0150316467456612
"100345056","2533653547",0.119958022037145
"100345056","2533984805",0.447213595499958
"100345056","2534875924",0
"100345056","2535166748",0.374173525928582
"100345056","2535218881",0.344123600805843
"100345056","2535353390",0.142857142857143
"100345056","2535818742",0.46239427251175
"100345056","2536146374",0
"100345056","2537592520",0
"100345056","2538941639",0
"100345056","2540596597",0
"100345056","2540758755",0.17817416127495
"100345056","2540882036",0.176166065854411
"100345056","2541215075",0.654653670707977
"100345056","2541945841",0.0166533724047814
"100345056","2547141851",0
"100345056","2547539571",0
"100345056","2559217373",0.707106781186547
"100345056","2559850571",0.670820393249937
"100345056","2563274242",0
"100345056","2568897527",0.755928946018454
"100345056","2569229674",0
"100345056","2570017414",0
"100345056","2570250275",0.125988157669742
"100345056","2570631118",0.630488638729422
"100345056","2571344730",0
"100345056","2571870453",0
"100345056","2571997365",0
"100345056","2572058134",0.321062261614843
"100345056","2572092279",0.285714285714286
"100345056","2574715662",0.577350269189626
"100345056","2575046530",0.784464540552736
"100345056","2575471053",0.670820393249937
"100345056","2577152109",0
"100345056","2578226850",0.816496580927726
"100345056","2578422308",0
"100345056","2579342751",0.1606438657805
"100345056","2584152521",0.00635821579926827
"100345056","2586491520",0.784464540552736
"100345056","2586506586",0.650944554904119
"100345056","2587100717",0.193573567398331
"100345056","2587843805",0
"100345056","2589353987",0.0170109607162447
"100345056","2590038478",0.175825355404911
"100345056","2601235821",0
"100345056","2604334823",0
"100345056","2606301939",0.434162465493451
"100345056","2616344667",0
"100345056","2620614029",0
"100345056","2620869737",0.022117495493699
"100345056","2624554209",0
"100345056","2665564544",0
"100345056","2668171329",0.0894427190999916
"100345056","2671070290",0.408421976194105
"100345056","2732675512",0.152498570332605
"100345056","2742482932",0.211999576001272
"100345056","2743327187",0
"100345056","2752677905",1
"100345056","2753146444",0
"100345056","2753211010",0
"100345056","2753338899",0
"100345056","2882013788",0.00861370430842722
"100345056","2882037326",0.0182149664649115
"100345056","2882331822",0.0498754668053816
"100345056","4508630900",0.0928170562655653
"100345056","2882350436",0.0710812667545229
"100345056","2928870434",0
"100345056","2943515140",0
"100345056","2951556370",0
"100345056","3071479646",0
"100345056","3074563039",0
"100345056","3080829096",0
"100345056","3083086600",0
"100345056","3083844539",0.373266980656486
"100345056","3084088366",0.141323249145212
"100345056","3084360275",0.148662223247887
"100345056","3084866039",0.255030685225335
"100345056","3091936475",0
"100345056","3091979410",0
"100345056","3312143142",0.0427569124809013
"100345056","3438999494",0.115818030680536
"100345056","3899481526",0.857492925712544
"100345056","3978316814",0.25
"100345056","3990577513",0.135908096796167
"100345056","4036537452",0
"100345056","4178313619",0
"100345056","4217244274",0
"100345056","4271904983",0
"100345056","4301962823",0
"100345056","4311371968",0.1898315991505
"100345056","4355797094",0
"100345056","4856706634",0
"100345056","4859142199",0.239426065340287
"100345056","1504356343",0
"100345056","1512371617",0
"100345056","1527133837",0
"100345056","1534083420",0
"100345056","1621376306",0
"100345056","1623062953",0
"100345056","1626302035",1
"100345056","1645969141",0
"100345056","1646999972",0.0473912360382014
"100345056","1647637538",0
"100345056","1649652192",0
"100345056","1650310652",0.100503781525921
"100345056","1651108392",1
"100345056","1681425248",0.340502612303499
"100345056","1653393446",0
"100345056","1654347974",0
"100345056","1654695517",0
"100345056","1655288160",0
"100345056","1655815544",0.707106781186547
"100345056","1657753759",0.0146395468134917
"100345056","1659753702",0.293703899924177
"100345056","1660183028",0
"100345056","1660186831",0
"100345056","1660804459",0.894427190999916
"100345056","1662779209",0.363314136958948
"100345056","1663583694",0.707106781186547
"100345056","1668314575",1
"100345056","1670762347",0.707106781186547
"100345056","1675280893",0.816496580927726
"100345056","1678552327",0
"100345056","1680366068",0.0702728368926306
"100345056","1683608846",0.894427190999916
"100345056","1685229229",0
"100345056","1688003786",0
"100345056","1691000604",0
"100345056","1695671640",0
"100345056","1696996141",0
"100345056","1706657124",0.707106781186547
"100345056","1709314117",0.577350269189626
"100345056","1711063908",0
"100345056","1850866398",0
"100345056","1863956756",0.707106781186547
"100345056","1868810166",0.894427190999916
"100345056","1873206768",0
"100345056","1877492857",0.354100263914085
"100345056","1882324014",0
"100345056","2351739462",0
"100345056","2491401030",0
"100345056","2496599688",0.0274318858484796
"100345056","2497991305",0
"100345056","2530830345",0
"100345056","2533221819",0.116092158105254
"100345056","2534421182",0
"100345056","2537507303",0
"100345056","2573225349",0
"100345056","2577082467",0
"100345056","2580516159",0.251976315339485
"100345056","2591847731",0
"100345056","2598367019",0
"100345056","2611151319",0
"100345056","2628066159",1
"100345056","2630842499",0
"100345056","2675966513",1
"100345056","2944766250",0
"100345056","2944944427",0
"100345056","3070151882",0.625543242171224
"100345056","3074013672",0
"100345056","3081110164",0
"100345056","3092302720",1
"100345056","3098232473",0
"100345056","3824403809",0
"100345056","3969530725",0
"100345056","4103087435",0
"100345056","4208754922",0.143591631723548
"100345056","4209684039",0
"100345056","4224912857",0
"100345056","737420000043139072",0.708491908432076
"100345056","4233777387",0
"100345056","4289431230",0
"100345056","4289925109",0
"100345056","4299815909",0
"100345056","4795201707",0.577350269189626
"100345056","2438338479",0
"100345056","2498181012",0
"100345056","2516933027",0
"100345056","2528799640",0
"100345056","2536836075",0
"100345056","2544279414",0
"100345056","2567949836",0
"100345056","2578327831",0
"100345056","2578879620",0
"100345056","2579089021",0
"100345056","2582643409",0.894427190999916
"100345056","2586251828",0
"100345056","2808833544",0
"100345056","2992047969",0.707106781186547
"100345056","38875764",0
"100345056","2519634855",0
"100345056","2525622731",0
"100345056","2532553697",0.944911182523068
"100345056","2537243471",0
"100345056","2542876557",0.516397779494322
"100345056","2579368386",0
"100345056","3608261007",0
"100345056","3900319276",0
"100345056","87588938",0
"100345056","1497280638",0
"100345056","1625965398",0
"100345056","1701582961",1
"100345056","2431598206",0
"100345056","2537357265",0
"100345056","2541109454",0
"100345056","2570574680",0
"100345056","2589513234",0
"100345056","2912754262",0.102062072615966
"100345056","3308949087",0
"100345056","3989295372",0
"100345056","4444330996",0
"100345056","733273388836347904",0.903696114115064
"100345056","752965259506380800",0
"100345056","753214907823382528",0.0442586116499026
"100345056","750367533660774406",0.00591674545440935
"100345056","731123255457816577",0
"100345056","2429465939",0
"100345056","2482076083",0
"100345056","735790317048344576",0
"100345056","723434980177633280",0.832239719563824
"100345056","2588336851",0
"100345056","747344250895884290",0.670820393249937
"100345056","2516294981",0
"100345056","2563075183",0
"100345056","2577151334",0
"100345056","2519246716",0
"100345056","2525491683",0
"100345056","2534367226",0
"100345056","2575626468",0
"100345056","2504601561",0
"100345056","789266125485998080",0
"100345056","748870305280647168",0
"100345056","750675374619627520",0
"100345056","752824695452491780",0
"100345056","714720908821327872",0.8919529754966
"100345056","725305686989656064",0
"100345056","719275152987594752",0
"100345056","2401770593",0
"100345056","759825020210253825",0
"100345056","752863577770455040",0
"100345056","756553776291540992",1
"100345056","2588788573",0
"100345056","703670485859614720",0
"100345056","719281218965999616",0
"100345056","2589592793",0
"100345056","752973172438212609",0
"100345056","535690498",0
"100345056","716919079597182976",0.870388279778489
"100345056","3906961827",0
"100345056","763665363154399232",0
"100345056","2533095573",0
"100345056","718340894529822720",0.948683298050514
"100345056","2545365862",0
"100345056","748464969008680963",0
"100345056","750345924061368321",0
"100345056","762948178178150400",1
"100345056","752791693381033984",0
"100345056","752859805937766400",0
"100345056","752881760510287872",0
"100345056","749990330267758593",0
"100345056","703291385861033984",0
"100345056","703303258476036096",0
"100345056","752849847124946944",0
"100345056","750656345926410240",0.014182257252546
"100345056","749931338573250560",0
"247165706","249538861",0.421637021355784
"247165706","449689677",0.235702260395516
"247165706","471868887",0
"247165706","1039581360",0
"247165706","1510488662",0.833333333333333
"247165706","1513801268",0.316227766016838
"247165706","1517678892",0.666666666666667
"247165706","1518857420",0.209609381840844
"247165706","1532863891",0.3
"247165706","1533813962",0.302602816344735
"247165706","1584279696",0.471404520791032
"247165706","1594887416",0.440958551844098
"247165706","1612106972",0.235702260395516
"247165706","1617939218",0.0520792647996917
"247165706","1620474397",0.0764719112901873
"247165706","1623180199",0.191423681932848
"247165706","1627096807",0.71443450831176
"247165706","1627699074",0.267261241912424
"247165706","1629828379",0.278850144127006
"247165706","1647045721",0.23424429428006
"247165706","1648012021",0
"247165706","1649144358",0.117851130197758
"247165706","1649487510",0.0189345044610785
"247165706","1649967228",0.220668337582808
"247165706","1650681522",0.0875376219064817
"247165706","1651692980",0.759113116282117
"247165706","1651693646",0.271537693320852
"247165706","1652138929",0.384900179459751
"247165706","1652262638",0.707106781186547
"247165706","1652987412",0.840874965182522
"247165706","1653553555",0.331645558775394
"247165706","1655194147",0.072548846896607
"247165706","1656024374",0.673575314054563
"247165706","1656685598",0.0681499243695986
"247165706","1657694515",0.0369067454798756
"247165706","1657833811",0.255376959227625
"247165706","1658202894",0.169784472004015
"247165706","1658420976",0.0469243755309561
"247165706","1658440730",0.666666666666667
"247165706","4332740714",0.384143246220878
"247165706","4840551713",0.389138936945186
"247165706","4437233895",0.106806889352
"247165706","4224729994",0.406307549996527
"247165706","1659549972",0.0263355235725447
"247165706","1660375034",0.707106781186548
"247165706","1660771422",0.122208743431109
"247165706","1661246144",0.289551593781975
"247165706","1662453998",0.781735959970572
"247165706","1664988493",0.330049180992225
"247165706","1665377383",0.333333333333333
"247165706","1666030405",0.653274579918488
"247165706","1668307436",0.122299897617557
"247165706","1669574551",0.134433214484466
"247165706","1670149272",0.360041149911548
"247165706","1670318690",0.333333333333333
"247165706","1671234620",0.338889515156946
"247165706","1672624255",0.866025403784439
"247165706","1674083671",0.101807870296921
"247165706","1676377446",0.618718433538229
"247165706","1676481360",0.293834096708841
"247165706","1677048979",0.447213595499958
"247165706","1679279490",0.329701961888605
"247165706","1680578719",0.64888568452305
"247165706","1681162956",0.535449670096405
"247165706","1682444790",0.514495755427527
"247165706","1684524144",0.0157013833143536
"247165706","1685173321",0.769800358919501
"247165706","1685718216",0.32569316127623
"247165706","1685771767",0.707106781186548
"247165706","1686370159",0.121304223812342
"247165706","1687183549",0.198270625826488
"247165706","1688370956",0.534811414918286
"247165706","1690487623",0.106589592096055
"247165706","1691736218",0.530330085889911
"247165706","1692501152",0.355334527259351
"247165706","1694026190",0.226702595599345
"247165706","1695830984",0.311266351882561
"247165706","1699979024",0.707106781186548
"247165706","4272870988",0.425210032135381
"247165706","1701955429",0.653720450460613
"247165706","1710804738",0.28346820675865
"247165706","1715190968",0.525493854245388
"247165706","1715424829",0.374911900548928
"247165706","1716228906",0.748455199183749
"247165706","1716561367",0.883883476483184
"247165706","1720117201",0.37271026134645
"247165706","1720981580",0.235702260395516
"247165706","1727482238",0.0180194955047659
"247165706","1768259989",0.0313785816221094
"247165706","1833223908",0.182883853704142
"247165706","1856828959",0.864241621450225
"247165706","1859674386",0.77237926181799
"247165706","1868496344",0.321495214780275
"247165706","1868981054",0.107998957502698
"247165706","1914760610",0.688486991102637
"247165706","2233297178",0
"247165706","2388391757",0.117851130197758
"247165706","2404145297",0
"247165706","2415525154",0.408248290463863
"247165706","2419886435",0.348742916231458
"247165706","2422793627",0.378516649305113
"247165706","2478383999",0.251976315339485
"247165706","2484642526",0
"247165706","2491081213",0.309903307724695
"247165706","2492948562",0.612372435695794
"247165706","2494509505",0.421637021355784
"247165706","2495567768",0
"247165706","2498271878",0.278886675511359
"247165706","2501947239",0.444648645899944
"247165706","2504171440",0
"247165706","2512420407",0.421637021355784
"247165706","2512994207",0
"247165706","2514979491",0.274985970461435
"247165706","2524942055",0.589767824619589
"247165706","2525032463",0
"247165706","2527537955",0.288675134594813
"247165706","2527804618",0
"247165706","2527983201",0
"247165706","2528245959",0.503219608282713
"247165706","2528293132",0
"247165706","2530603456",0.421637021355784
"247165706","2531159968",0.0336452928258192
"247165706","2532597577",0.412478955692153
"247165706","2532611755",0.024161140899837
"247165706","2533001646",0.014171972461677
"247165706","2533653547",0.103672715471344
"247165706","2533984805",0.210818510677892
"247165706","2534875924",0
"247165706","2535166748",0.349929230274446
"247165706","2535218881",0.297405938739731
"247165706","2535353390",0.370389266335811
"247165706","2535818742",0.358750110115492
"247165706","2536146374",0.266666666666667
"247165706","2537592520",0.272165526975909
"247165706","2538941639",0
"247165706","2540596597",0.0425051142042226
"247165706","2540758755",0.125988157669742
"247165706","2540882036",0.152250046398523
"247165706","2541215075",0.308606699924184
"247165706","2541945841",0.0314019001521222
"247165706","2547141851",0
"247165706","2547539571",0
"247165706","2559217373",0.416666666666667
"247165706","2559850571",0.632455532033676
"247165706","2563274242",0.166666666666667
"247165706","2568897527",0.445435403187374
"247165706","2569229674",0.148166814833556
"247165706","2570017414",0
"247165706","2570250275",0.148478467729125
"247165706","2570631118",0.462752771346142
"247165706","2571344730",0
"247165706","2571870453",0
"247165706","2571997365",0.404061017820884
"247165706","2572058134",0.252250335967717
"247165706","2572092279",0.202030508910442
"247165706","2574715662",0.272165526975909
"247165706","2575046530",0.508475179873127
"247165706","2575471053",0.52704627669473
"247165706","2577152109",0
"247165706","2578226850",0.384900179459751
"247165706","2578422308",0
"247165706","2579342751",0.246116794840395
"247165706","2584152521",0.0164851041956701
"247165706","2586491520",0.508475179873127
"247165706","2586506586",0.429601488352551
"247165706","2587100717",0.17489862165634
"247165706","2587843805",0.000357532798779095
"247165706","2589353987",0.0160380875692727
"247165706","2590038478",0.127780837253329
"247165706","2601235821",0
"247165706","2604334823",0.177384028063397
"247165706","2606301939",0.299990108795603
"247165706","2616344667",0.116941069240937
"247165706","2620614029",0
"247165706","2620869737",0.0347542912143499
"247165706","2624554209",0
"247165706","2665564544",0
"247165706","2668171329",0.147572957474524
"247165706","2671070290",0.369592613242734
"247165706","2732675512",0.107832773203438
"247165706","2742482932",0.174890727432368
"247165706","2743327187",0
"247165706","2752677905",0.471404520791032
"247165706","2753146444",0
"247165706","2753211010",0
"247165706","2753338899",0
"247165706","2882013788",0.00778270004085374
"247165706","2882037326",0.0171732350752326
"247165706","2882331822",0.376184328457919
"247165706","4508630900",0.28752878239782
"247165706","2882350436",0.0804192731799249
"247165706","2928870434",0
"247165706","2943515140",0
"247165706","2951556370",0
"247165706","3071479646",0
"247165706","3074563039",0
"247165706","3080829096",0
"247165706","3083086600",0.269430125621825
"247165706","3083844539",0.351919484286972
"247165706","3084088366",0.130464986307364
"247165706","3084360275",0.117861892366649
"247165706","3084866039",0.240445235911315
"247165706","3091936475",0
"247165706","3091979410",0
"247165706","3312143142",0.12093481103138
"247165706","3438999494",0.0982748578534546
"247165706","3899481526",0.404226041727222
"247165706","3978316814",0.294627825494395
"247165706","3990577513",0.395084095991212
"247165706","4036537452",0
"247165706","4178313619",0.5
"247165706","4217244274",0.215387447585321
"247165706","4271904983",0
"247165706","4301962823",0.21629522817435
"247165706","4311371968",0.425065501635549
"247165706","4355797094",0.284267621807481
"247165706","4856706634",0
"247165706","4859142199",0.206921970927137
"247165706","1504356343",0
"247165706","1512371617",0.222222222222222
"247165706","1527133837",0
"247165706","1534083420",0
"247165706","1621376306",0
"247165706","1623062953",0.166666666666667
"247165706","1626302035",0.471404520791032
"247165706","1645969141",0
"247165706","1646999972",0.044680885828566
"247165706","1647637538",0
"247165706","1649652192",0
"247165706","1650310652",0.236889684839567
"247165706","1651108392",0.471404520791032
"247165706","1681425248",0.260836015019167
"247165706","1653393446",0.235702260395516
"247165706","1654347974",0
"247165706","1654695517",0.5
"247165706","1655288160",0
"247165706","1655815544",0.333333333333333
"247165706","1657753759",0.00690114855021193
"247165706","1659753702",0.257677060980009
"247165706","1660183028",0
"247165706","1660186831",0
"247165706","1660804459",0.421637021355784
"247165706","1662779209",0.245671206231184
"247165706","1663583694",0.333333333333333
"247165706","1668314575",0.471404520791032
"247165706","1670762347",0.5
"247165706","1675280893",0.384900179459751
"247165706","1678552327",0.408248290463863
"247165706","1680366068",0.0331269329999969
"247165706","1683608846",0.421637021355784
"247165706","1685229229",0
"247165706","1688003786",0.707106781186548
"247165706","1691000604",0
"247165706","1695671640",0
"247165706","1696996141",0.246182981958665
"247165706","1706657124",0.333333333333333
"247165706","1709314117",0.272165526975909
"247165706","1711063908",0
"247165706","1850866398",0
"247165706","1863956756",0.333333333333333
"247165706","1868810166",0.421637021355784
"247165706","1873206768",0
"247165706","1877492857",0.32457534904355
"247165706","1882324014",0
"247165706","2351739462",0
"247165706","2491401030",0
"247165706","2496599688",0.0301735350065259
"247165706","2497991305",0
"247165706","2530830345",0
"247165706","2533221819",0.0995024875621891
"247165706","2534421182",0
"247165706","2537507303",0
"247165706","2573225349",0.0937573250771687
"247165706","2577082467",0
"247165706","2580516159",0.386044016095724
"247165706","2591847731",0
"247165706","2598367019",0.366617787553383
"247165706","2611151319",0
"247165706","2628066159",0.471404520791032
"247165706","2630842499",0
"247165706","2675966513",0.471404520791032
"247165706","2944766250",0
"247165706","2944944427",0
"247165706","3070151882",0.49147318718299
"247165706","3074013672",0
"247165706","3081110164",0
"247165706","3092302720",0.471404520791032
"247165706","3098232473",0
"247165706","3824403809",0
"247165706","3969530725",0.0343807082086264
"247165706","4103087435",0
"247165706","4208754922",0.253836541283405
"247165706","4209684039",0.0286887655274623
"247165706","4224912857",0.239904057561627
"247165706","737420000043139072",0.417482860723433
"247165706","4233777387",0
"247165706","4289431230",0.312261304850797
"247165706","4289925109",0
"247165706","4299815909",0
"247165706","4795201707",0.272165526975909
"247165706","2438338479",0
"247165706","2498181012",0
"247165706","2516933027",0
"247165706","2528799640",0
"247165706","2536836075",0
"247165706","2544279414",0.235702260395516
"247165706","2567949836",0
"247165706","2578327831",0
"247165706","2578879620",0
"247165706","2579089021",0
"247165706","2582643409",0.421637021355784
"247165706","2586251828",0
"247165706","2808833544",0
"247165706","2992047969",0.333333333333333
"247165706","38875764",0
"247165706","2519634855",0.235702260395516
"247165706","2525622731",0
"247165706","2532553697",0.534522483824849
"247165706","2537243471",0
"247165706","2542876557",0.304290309725092
"247165706","2579368386",0
"247165706","3608261007",0
"247165706","3900319276",0
"247165706","87588938",0
"247165706","1497280638",0
"247165706","1625965398",0
"247165706","1701582961",0.471404520791032
"247165706","2431598206",0
"247165706","2537357265",0
"247165706","2541109454",0
"247165706","2570574680",0
"247165706","2589513234",0
"247165706","2912754262",0.288675134594813
"247165706","3308949087",0
"247165706","3989295372",0
"247165706","4444330996",0
"247165706","733273388836347904",0.426006433615129
"247165706","752965259506380800",0
"247165706","753214907823382528",0.0223539745882486
"247165706","750367533660774406",0.00418377083336754
"247165706","731123255457816577",0.235552083725032
"247165706","2429465939",0
"247165706","2482076083",0
"247165706","735790317048344576",0.235702260395516
"247165706","723434980177633280",0.42250014819842
"247165706","2588336851",0
"247165706","747344250895884290",0.579750904364203
"247165706","2516294981",0
"247165706","2563075183",0
"247165706","2577151334",0
"247165706","2519246716",0
"247165706","2525491683",0
"247165706","2534367226",0.235702260395516
"247165706","2575626468",0
"247165706","2504601561",0
"247165706","789266125485998080",0.235702260395516
"247165706","748870305280647168",0
"247165706","750675374619627520",0
"247165706","752824695452491780",0
"247165706","714720908821327872",0.437990276023031
"247165706","725305686989656064",0
"247165706","719275152987594752",0
"247165706","2401770593",0
"247165706","759825020210253825",0
"247165706","752863577770455040",0
"247165706","756553776291540992",0.471404520791032
"247165706","2588788573",0
"247165706","703670485859614720",0
"247165706","719281218965999616",0
"247165706","2589592793",0
"247165706","752973172438212609",0
"247165706","535690498",0
"247165706","716919079597182976",0.410304969931109
"247165706","3906961827",0
"247165706","763665363154399232",0
"247165706","2533095573",0
"247165706","718340894529822720",0.447213595499958
"247165706","2545365862",0
"247165706","748464969008680963",0
"247165706","750345924061368321",0
"247165706","762948178178150400",0.471404520791032
"247165706","752791693381033984",0
"247165706","752859805937766400",0
"247165706","752881760510287872",0
"247165706","749990330267758593",0
"247165706","703291385861033984",0
"247165706","703303258476036096",0
"247165706","752849847124946944",0
"247165706","750656345926410240",0.00835697522983945
"247165706","749931338573250560",0
"249538861","449689677",0
"249538861","471868887",0
"249538861","1039581360",0
"249538861","1510488662",0.316227766016838
"249538861","1513801268",0.2
"249538861","1517678892",0.316227766016838
"249538861","1518857420",0.253085534121766
"249538861","1532863891",0.189736659610103
"249538861","1533813962",0.70414435689073
"249538861","1584279696",0.298142396999972
"249538861","1594887416",0.358568582800318
"249538861","1612106972",0.447213595499958
"249538861","1617939218",0.0474304595426089
"249538861","1620474397",0.145095250022002
"249538861","1623180199",0.371011671840807
"249538861","1627096807",0.387298334620742
"249538861","1627699074",0.50709255283711
"249538861","1629828379",0.534025630548881
"249538861","1647045721",0.516132347567511
"249538861","1648012021",0
"249538861","1649144358",0.207043331249981
"249538861","1649487510",0.00718513925563523
"249538861","1649967228",0.403911483162761
"249538861","1650681522",0.12456821978061
"249538861","1651692980",0.313112145542575
"249538861","1651693646",0.519499936796721
"249538861","1652138929",0.182574185835055
"249538861","1652262638",0.268328157299975
"249538861","1652987412",0.433050190546624
"249538861","1653553555",0.224733287487747
"249538861","1655194147",0.0825910552123619
"249538861","1656024374",0
"249538861","1656685598",0.188570360454128
"249538861","1657694515",0.0379305474406725
"249538861","1657833811",0.107676380411633
"249538861","1658202894",0.413183907767543
"249538861","1658420976",0.047940707594412
"249538861","1658440730",0.316227766016838
"249538861","4332740714",0.54664542262298
"249538861","4840551713",0.350711129595978
"249538861","4437233895",0.0202651824089944
"249538861","4224729994",0.445359316896307
"249538861","1659549972",0.014276612204965
"249538861","1660375034",0
"249538861","1660771422",0.246596996270217
"249538861","1661246144",0.532394217089021
"249538861","1662453998",0.134839972492648
"249538861","1664988493",0.12524485821703
"249538861","1665377383",0.316227766016838
"249538861","1666030405",0.476731294622796
"249538861","1668307436",0.0662993544131796
"249538861","1669574551",0.453456161012109
"249538861","1670149272",0.195180014589707
"249538861","1670318690",0.316227766016838
"249538861","1671234620",0.65474677224644
"249538861","1672624255",0.182574185835055
"249538861","1674083671",0.0386333704643128
"249538861","1676377446",0.670820393249937
"249538861","1676481360",0.458513719536419
"249538861","1677048979",0.565685424949238
"249538861","1679279490",0.673472280223885
"249538861","1680578719",0.410391340834062
"249538861","1681162956",0.239045721866879
"249538861","1682444790",0.325395686727984
"249538861","1684524144",0.0212794858665947
"249538861","1685173321",0.182574185835055
"249538861","1685718216",0.576762036465126
"249538861","1685771767",0.223606797749979
"249538861","1686370159",0.361677772071786
"249538861","1687183549",0.170996392014192
"249538861","1688370956",0.507366656939741
"249538861","1690487623",0.179768472475635
"249538861","1691736218",0.670820393249937
"249538861","1692501152",0.134839972492648
"249538861","1694026190",0.436911757842583
"249538861","1695830984",0.279751442472094
"249538861","1699979024",0.447213595499958
"249538861","4272870988",0.590144125858857
"249538861","1701955429",0.496138938356834
"249538861","1710804738",0.511985264898958
"249538861","1715190968",0.536875492193159
"249538861","1715424829",0.510021170379753
"249538861","1716228906",0.580947501931113
"249538861","1716561367",0.447213595499958
"249538861","1720117201",0.679253473590884
"249538861","1720981580",0
"249538861","1727482238",0.00732634046771472
"249538861","1768259989",0.0248069469178417
"249538861","1833223908",0.424108318314348
"249538861","1856828959",0.298142396999972
"249538861","1859674386",0.439645983268387
"249538861","1868496344",0.152498570332605
"249538861","1868981054",0.173866097049148
"249538861","1914760610",0.567961834247065
"249538861","2233297178",0
"249538861","2388391757",0.447213595499958
"249538861","2404145297",0
"249538861","2415525154",0.258198889747161
"249538861","2419886435",0.367607311046904
"249538861","2422793627",0.307793505625546
"249538861","2478383999",0.239045721866879
"249538861","2484642526",0
"249538861","2491081213",0.640854133230463
"249538861","2492948562",0.387298334620742
"249538861","2494509505",0.4
"249538861","2495567768",0
"249538861","2498271878",0.491353814911995
